Product Name,Description,Price,Images
MAQUETTE BATEAU EN BOIS : USS CONSTITUTION - Billing boats,"Découvrez la maquette de bateau en bois ""USS Constitution"" de Billing Boat. 
L'USS Constitution est une frégate en bois à trois-mâts de l'United States Navy. Baptisée par le président George Washington d'après la Constitution des États-Unis, elle est le plus vieux navire de guerre encore à flot dans le mondeNote 1. Lancée en 1797, la Constitution était l'une des six frégates originelles de l'United States Navy autorisées par le Naval Act de 1794 et la troisième à être construite. L'architecte naval Joshua Humphreys conçut les frégates pour qu'elles soient les navires capitaux de la jeune marine américaine, la Constitution et ses sister-ships étaient donc plus grands et mieux armés que les frégates standards de l'époque. 
Construite à Boston dans le Massachusetts dans le chantier naval d'Edmund Hartt, elle eut pour premières missions de fournir une protection pour les navires marchands américains lors de la Quasi-guerre avec la France et de lutter contre les pirates barbaresques durant la guerre de Tripoli.
Échelle : 1/100.
Dimensions de la maquette assemblée : 91 x 27 x 67 cm.

Référence Billing-439902
Marque Billing boats
Code Article ART0000199542
Age recommandé + de 15 ans
Echelle 1:100
Matière Maquettes en Bois
Dimension emballage 32 x 77 x 8 cm
Poids 1877 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",317€99,431009/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : HMS WARRIOR - Billing boats,"Maquettiste et fan de voilier ? Vous allez être conquis en construisant le ""HMS Warrior"" de Billing Boat. 
Le HMS Warrior, surnommé ""le serpent noir"" est le premier cuirassé à coque en fer de la Royal Navy lancé en 1860. Il fut construit pour répliquer au lancement en 1859 du cuirassé français Gloire. Son nom est également celui d'une classe de navires qui comprend une seule autre unité : le Black Prince. Il est devenu bateau-musée et peut être visité à Portsmouth (UK).
Lorsqu'il fut construit, il était le plus grand, le plus lourdement armé et le mieux blindé des navires de guerre de son époque1. Mais ce succès fut de courte durée, car le développement de la marine à vapeur d'une part et le développement des blindages avec les cuirassés d'autre part, allait supplanter le Warrior une quinzaine d'années après sa création.
Échelle : 1/100.
Dimensions : 147 x 39 x 67 cm.

Référence Billing-437172
Marque Billing boats
Code Article ART0000199541
Age recommandé + de 15 ans
Echelle 1:100
Matière Maquettes en Bois
Dimension emballage 92 x 46 x 8 cm
Poids 5020 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",619€99,431006/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : EDITION LIMITÉE : JYLLAND - Billing boats,"Maquette de bateau en bois Jylland de la marque Billing Boats.
La frégate « Jylland » était le dernier navire de guerre de la marine royale danoise construit en chêne. Il a été lancé le 20 janvier 1860. Le « Jylland » était également le premier navire à vapeur à hélice et, avec une puissance de moteur de 400 ch, il a pu atteindre la vitesse impressionnante de 12 nœuds à l'époque. Une caractéristique remarquable qui devrait être mentionnée est que la vis pouvait être élevée dans un « puits à vis » afin de ne pas ralentir le navire sous voiles. Le 9 mai 1864, le « Jylland » a combattu dans la bataille d'Helgoland contre une flotte de navires autrichiens et prussiens. Le roi Christian IX a utilisé le navire lors de diverses visites en Islande et en Russie. Le « Jylland » de 2450 tonnes avait une longueur de coque de 71 m (96 m hors tout) et une largeur de 13,5 m. Le navire avait un équipage de 405 à 437 hommes, selon les fonctions du navire, et portait 44 canons chargés par la bouche. En 1960, le « Jylland » a été remorqué par des remorqueurs de la base navale de Copenhague à Ebeltoft. Le 11 août 1984, il a effectué son dernier voyage - dans un nouveau quai d'exposition. Après plusieurs années de travaux de restauration, la frégate « Jylland » a été ouverte au public. Pour ceux qui s'intéressent aux navires et à la vie en mer, ce navire vieux de 130 ans vaut certainement le détour.
Instructions de construction : Anglais, français, allemand, danois et espagnol
Échelle : 1/100.
Dimensions de la maquette assemblée : 101 x 13 x 63 cm.

Référence Billing-429408
Marque Billing boats
Code Article ART0000200637
Age recommandé + de 15 ans
Echelle 1:100
Matière Maquettes en Bois
Dimension article 101 x 13 x 63 cm
Dimension emballage 36 x 92 x 8 cm
Poids 2227 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",319€99,"438071/p1_FULL.jpg, 438071/p2_FULL.jpg, 438071/p3_FULL.jpg"
MAQUETTE DE BATEAU EN BOIS : NUESTRA SENORA DEL PILAR - OCCRE,"Maquette de bateau en bois à assembler à l'échelle 1/46 : Nuestra Senora del Pilar.
La construction de ce navire fut réalisée selon les plans et les règles établies par José Antonio de Gaztañeta. Il fut construit dans le port de Cavite, aux Philippines, à proximité du Nuestra Sra. de Covadonga.
La construction commença en 1731 et la mise à l'eau eut lieu en 1733. C'était un bâtiment à deux ponts qui avait un déplacement de 1 000 tonnes. Son artillerie intégrait 50 canons. Il était également équipé de 10 pierriers sur la dunette et sur le château de proue. Il réalisa pendant vingt ans le trajet allant du Mexique jusqu'à Manille et fut complètement remis à neuf en 1750, dans le port de Cavite.
Il effectua sa dernière traversée en juillet 1750 au départ de Manille vers Acapulco. Malgré la surcharge que présentait le navire et l'avis contraire des pilotes et du maître, son capitaine Don Ignacio Martínez de Faura décida de lever l'ancre début septembre 1750. Alors qu'il se dirigeait vers les îles Mariannes, dans le Pacifique, on constata que le bateau naviguait avec difficulté. Le Pilar ne résista pas à la tempête qui le prit par surprise et coula avec tout son équipage.
La reproduction de la maquette est fidèle à l'original. Cette maquette en kit contient tous les éléments nécessaires pour que la maquette de votre bateau soit réelle jusqu'aux détails les plus spécifiques que vous puissiez imaginer.
Kit à assembler complet des matériaux de la maquette (pas d'outillage, de colle, de peinture ou vernis).
Dimensions de la maquette : 111 x 52 x 97 cm.

Référence Occre-15001
Marque OCCRE
Code Article ART0000195858
Age recommandé + de 15 ans
Provenance Espagne
Echelle 1:47
Matière Maquettes en Bois
Dimension article 111 x 52 x 97 cm
Dimension emballage 42 x 62 x 8 cm
Poids 6427 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",469€99,"404534/p1_FULL.jpg, 404534/p2_FULL.jpg, 404534/p3_FULL.jpg, 404534/p4_FULL.jpg, 404534/p5_FULL.jpg, 404534/p6_FULL.jpg, 404534/p7_FULL.jpg, 404534/p8_FULL.jpg, 404534/p9_FULL.jpg"
MAQUETTE DE BATEAU EN BOIS : APOSTOL FELIPE - OCCRE,"Maquette de bateau en bois à assembler à l'échelle 1/60. L'apôtre Felipe était l'un des six galions construits par Martín de Arana pour le roi Felipe IV. Il faisait partie des "" Galions de la Plata "". Ce type de galions était utilisé pour transporter des marchandises et des trésors dans la Carrera de las Indias. Son premier voyage en tant que composant de la flotte de galions a été effectué en 1629, transportant des trésors en Espagne. C'était un amiral de la marine de garde jusqu'en 1633. Il a participé à la guerre au Brésil pour récupérer Pernambuco et a transporté des troupes et de l'argent en Flandre, participant à la bataille de Dunas. Kit à assembler complet des matériaux de la maquette (pas d'outillage, de colle, de peinture ou vernis). Dimensions de la maquette : 69,5 x 31 x 78,5 cm.

Référence Occre-14000
Marque OCCRE
Code Article ART0000192870
Age recommandé + de 15 ans
Provenance Espagne
Echelle 1:60
Matière Maquettes en Bois
Dimension article 78,50 x 31 cm
Dimension emballage 43 x 63 x 10 cm
Poids 3200 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",281€99,"386790/p1_FULL.jpg, 386790/p2_FULL.jpg, 386790/p3_FULL.jpg, 386790/p4_FULL.jpg, 386790/p5_FULL.jpg, 386790/p6_FULL.jpg, 386790/p7_FULL.jpg"
MAQUETTE BATEAU EN BOIS : AMERIGO VESPUCCI - OCCRE,"Reproduction en bois du Bateau École de la Marine Militaire Italienne Amerigo Vespucci de la marque Occre.
Dans ce kit, vous trouverez plus de 600 pièces différentes pour s'amuser à construire le modèle.
Caractéristiques de la maquette :
- Plaque signalétique en fonte incluse.
- Présentoir de base inclus.
- Voiles incluses.
- Bois certifié FSC ou PEFC.
- Coupe de haute précision.
- Laiton photogravé.
- Moulages très détaillés.
- Tutoriels vidéo étape par étape.
- Mode d'emploi en 5 langues.
- Photos HD étape par étape.
- Liste des pièces avec mesures et matériaux.
- Fiche IP pour identifier les pièces
- Plans à l'échelle.
- Garantie à vie.
- Modèle de haute qualité.
L'Amerigo Vespucci fut lancée en 1931 dans les chantiers navals de Castellammare de Stabia. Le colonel Francesco Rotundi s'inspira des bateaux à trois mâts de l'époque héroïque de la voile. Avec une longueur de 83 mètres, des mâts de 55 mètres et une superficie de 3100 mètre carré, il est le vrai orgueil de la flotte Italienne.
Dimensions de la maquette : 98 x 30.4 x 56 environ.
Échelle : 1/100.

Référence Occre-15006
Marque OCCRE
Code Article ART0000207056
Age recommandé + de 15 ans
Echelle 1:100
Matière Maquettes en Bois , Matières FSC/PEFC
Dimension article 98 x 30,40 x 56 cm
Dimension emballage 41 x 62 x 9 cm
Poids 3410 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",376€99,"459722/p1_FULL.jpg, 459722/p2_FULL.jpg, 459722/p3_FULL.jpg, 459722/p4_FULL.jpg, 459722/p5_FULL.jpg, 459722/p6_FULL.jpg, 459722/p7_FULL.jpg, 459722/p8_FULL.jpg"
MAQUETTE BATEAU EN BOIS : HMS GRANADO - Amati,"Découvrez cette superbe maquette de bateau en bois de la marque Amati et reconstituez la réplique du HMS Bomb Vessel Granado à l'échelle 1/64.
Ce bombardier de classe Serpent de la Royal Navy, était l'un des dix navires de ce type mis en service en 1695 pour soutenir les attaques terrestres sur les ports continentaux.
Échelle : 1/64.
Longueur de la maquette assemblée : 80 cm.
Livré avec une notice d'instructions. Ne contient pas de colle, de vernis ni d'outils.

Référence Amati-B1300.02
Marque Amati
Code Article ART0000193537
Age recommandé + de 15 ans
Echelle 1:64
Matière Maquettes en Bois
Dimension article 80 cm
Dimension emballage 63 x 33 x 9 cm
Poids 3060 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",310€99,"389736/p1_FULL.jpg, 389736/p2_FULL.jpg, 389736/p3_FULL.jpg, 389736/p4_FULL.jpg, 389736/p5_FULL.jpg, 389736/p6_FULL.jpg, 389736/p7_FULL.jpg"
MAQUETTE EN BOIS - SINAGOT TROIS FRÈRES - Soclaine,"Série Patrimoine - Sinagot ""Les Trois Frères"" Le sinagot Les Trois Frères est une chaloupe de pêche au large du golfe du Morbihan. Ces solides bateaux, qui ne reculaient devant rien avec un équipage de marins endurcis, pouvaient également participer à de superbes régates qui donnaient lieu à de grandes fêtes. Quelques sinagots naviguent encore de nos jours dans le golfe. Dimensions : 55 x 16 x 61 cm. Echelle : 1/20ème.

Référence Soclaine-VA1040
Marque Soclaine
Code Article ART0000018245
Age recommandé + de 13 ans
Matière Maquettes en Bois
Dimension emballage 34 x 66 x 7 cm
Poids 1301 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 13 ans",80€99,68588/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : PRESIDENT - Mantua,"Maquette de bateau en bois de marque Mantua : President.
Reproduction d'une des nombreuses frégates construites entre 1730 et 1760 pour les nécessités économiques des nombreuses guerres de l'époque.
Construction par couples et double bordé. Accastillage complet inclus dans la boîte, comprenant : oriflamme, ornements moulés en bronze, ancre métal, poulies, caillebotis, échelles en buis, canons avec affûts, fil pour gréement, plans très détaillés.
Modèle statique
Niveau confirmé
Échelle : 1/60
Longueur : 520 mm.
Voiles non fournies (vendues séparément sous la référence S06834011)

Référence Mantua-S068792
Marque Mantua
Code Article ART0000199820
Age recommandé + de 15 ans
Echelle 1:60
Matière Maquettes en Bois
Dimension article 52 cm
Dimension emballage 54 x 21 x 5 cm
Poids 1255 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",137€99,432902/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : MARIA HF31 - Dusek,"Maria HF 31 est un bateau de pêche dont l’original se trouve à Finkenwerder, au nord de l‘Allemagne.
Maria HF31 a opéré dans la zone de la Mer du nord pendant plus de 70 ans, de 1880 à 1950. Pendant cette période, le bateau a connu plusieurs transformations, y compris la motorisation dans la période de l’entre-deux-guerres, et plusieurs accidents graves – deux accidents mortels, collisions et endommagements. Actuellement, le bateau est restauré et accessible au public au Deutsches Museum de Munich.
La boîte de la maquette contient toutes les pièces en bois découpées au laser, les accastillages en bois, métal et plastique (suivant modèle), le tissus pour les voiles, les plans et la notice de construction.
Echelle 1:72
Dimensions : L365 x l85 x h295mm
Dès 15 ans

Référence Dusek-S050D016
Marque Dusek
Code Article ART0000201850
Age recommandé + de 15 ans
Echelle 1:72
Matière Maquettes en Bois
Dimension emballage 63 x 28 x 5 cm
Poids 853 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",137€99,"442255/p1_FULL.jpg, 442255/p2_FULL.jpg, 442255/p3_FULL.jpg, 442255/p4_FULL.jpg, 442255/p5_FULL.jpg"
MAQUETTE BATEAU EN BOIS : HMS PEREGRINE - Corel,"Maquette en bois à assembler : HMS Peregrine
Assemblez cette maquette en bois HMS Peregrine de la marque Corel ! Ce bateau est d'une échelle de 1/96 ! Pour tous les fans de maquettes en bois et de bateau ainsi que d'histoire c'est le mélange parfait ! 
Notre modèle du H.M.S (His Majesty's Ship aussi appelé Navire de Sa majesté) Peregrine est basé sur l'un des plans de construction originaux de Keltridge pour l'Amirauté et reproduit un petit navire construit en 1686 pour la flotte du roi George III. Il est classé comme un navire de ""sixième classe"" et armé de 18 à 20 canons de petit calibre. Ces types de navires étaient trop petits et légèrement armés pour prendre part à des engagements navals majeurs aux côtés des navires de ""ligne"", beaucoup plus puissants, et étaient donc utilisés pour d'autres tâches telles que l'escorte de navires marchands, la reconnaissance, la transmission de messages ou le transport de dignitaires. C'est à partir d'une unité de ce type que le roi George III a choisi ce qui, en 1749, après une transformation radicale de l'aménagement intérieur, est devenu le célèbre yacht royal ""Caroline"".
Échelle : 1/96.

Référence Corel-SM60
Marque Corel
Code Article ART0000205257
Age recommandé + de 15 ans
Echelle 1:96
Matière Maquettes en Bois
Dimension emballage 42 x 28 x 6 cm
Poids 1072 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",120€99,452774/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : DOS AMIGOS - OCCRE,"Plongez dans le modélisme naval en assemblant cette superbe maquette en bois de la Goélette Dos Amigos de la marque Occre.
C'était un bateau négrier qui faisait partie des fameux clippers de Baltimore au début du XIXe siècle. Il était bas de bord, rapide et avait deux mâts. Il réalisa son dernier voyage négrier au départ du port de La Havane, le 13 juillet 1830, avec un équipage de 34 officiers et armé d'un seul canon dirigeable, de 16 fusils et de 15 pistolets. Capturé par le HM Brig Black Joke britannique avec 567 captifs africains à bord, il fut mis aux enchères et acheté par le commodore de l'Escadron anti-esclavage britannique, Jonathan Hayes, qui en fit un bateau de poursuite appelé Fair Rosamond. Il surveilla les eaux cubaines et fut retiré de la circulation en 1843.
Longueur de la maquette : 90.5 cm.
Largeur de la maquette : 33 cm.
Hauteur de la maquette : 67.5 cm.
Niveau de difficulté : Moyen.
Échelle : 1/53.

Référence Occre-13003
Marque OCCRE
Code Article ART0000190764
Age recommandé + de 15 ans
Provenance Europe
Echelle 1:53
Matière Maquettes en Bois
Dimension article 90,50 x 33 x 67,50 cm
Dimension emballage 24 x 63 x 8 cm
Poids 186 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",166€99,"358229/p1_FULL.jpg, 358229/p2_FULL.jpg, 358229/p3_FULL.jpg, 358229/p4_FULL.jpg, 358229/p5_FULL.jpg, 358229/p6_FULL.jpg, 358229/p7_FULL.jpg, 358229/p8_FULL.jpg"
MAQUETTE DE BATEAU EN BOIS : LA MADELINE - Mantua,"Découvrez cette maquette de bateau en bois proposée par Mantua représentant La Madeline à l'échelle 1/50. 
La Madeline est un bateau français de pêche à la sardine originaire de Cancale au début du 20ème siècle. 
Le kit contient toutes les pièces en bois découpé au laser, le double bordé, les accastillages en bois et en métal, et le manuel de montage avec des photos pour la construction étape par étape.
Modèle statique, niveau débutant.
Échelle : 1/50
Longueur de la maquette assemblée : 760 mm
A partir de 15 ans. 

Référence Mantua-S068732
Marque Mantua
Code Article ART0000201234
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Difficulté Facile
Dimension emballage 61 x 21 x 5 cm
Poids 1559 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",133€99,440241/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : NORSKE LOVE - Billing boats,"Détendez-vous autour de cette élégante réplique du ""Norske Love"" à construire. 
Un navire de guerre à trois mâts lancé en 1765. Le Norske Love a été initialement nommé d'après le blason norvégien/danois, et a été rebaptisé Oresund en 1772. Le navire a été utilisé comme bateau de garde dans l'Oresund et d'autres eaux côtières autour du Danemark. Le navire a été radié du registre naval en 1798.
Échelle : 1/75.
Dimensions du bateau assemblé : 101 x 20 x 90 cm. 

Référence Billing-428326
Marque Billing boats
Code Article ART0000199556
Age recommandé + de 15 ans
Echelle 1:75
Matière Maquettes en Bois
Dimension emballage 92 x 35 x 9 cm
Poids 6000 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",406€99,431051/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : GOLDEN HIND - Dusek,"Le Golden Hind était un navire de Sir Francis Drake pendant son tour du monde entre les années 1577-1580. Le nom d'origine du navire était Pélican, mais Drake l'a renommé juste pendant le voyage en 1578. 
Après avoir traversé avec peine le détroit de Magellan à cause de terribles tempêtes pendant lesquelles deux bateaux firent naufrage, il accosta dans le port de Valparaiso. Il côtoya ensuite les côtes du Chili et du Pérou, en pillant ports et navires espagnols et capturant un énorme butin. Il remonta jusqu'à la Californie, probablement pour essayer de découvrir le passage nord-ouest si longuement cherché. Il poursuivit son voyage en direction des Moluques et de Java, doubla le Cap de Bonne-Espérance pour rentrer après trois ans en Angleterre, complétant ainsi son voyage autour du monde.
Il n'existe pas de plans originaux ou de dessins de construction du Golden Hind mais on suppose que le navire mesurait environ 25 mètres de long et avait un déplacement d'environ 120 tonnes. Le navire était armé de 18 canons de différents calibres. Ce modèle a été essentiellement reconstruit d'après les photos du Golden Hind sur la carte du monde de Hondius de 1595.
La boîte contient toutes les pièces en bois découpées au laser, avec les couples découpés suivant l'angle de la coque, les accastillages en bois et en métal, avec un plan et une notice en photos couleur très détaillés. La notice de montage avec les photos étape par étape en couleur rend la construction de ce bateau très facile pour les débutants.
Matériau pour les voiles également inclus.
Echelle 1:72
Dimensions : L500 x l225 x h460mm
Dès 15 ans

Référence Dusek-S050D017
Marque Dusek
Code Article ART0000201851
Age recommandé + de 15 ans
Echelle 1:72
Matière Maquettes en Bois
Dimension emballage 63 x 27 x 6 cm
Poids 1216 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",163€99,"442257/p1_FULL.jpg, 442257/p2_FULL.jpg, 442257/p3_FULL.jpg, 442257/p4_FULL.jpg, 442257/p5_FULL.jpg, 442257/p6_FULL.jpg"
MAQUETTE BATEAU EN BOIS : VICTORY - Mantua,"Maquette de bateau en bois de marque Mantua : Victory.
Reproduction à l'échelle 1/200 du navire de l'amiral Nelson. La boîte contient toutes les pièces en bois découpées au laser, les accastillages en bois et métal et les plans très détaillés.
Modèle statique
Niveau confirmé
Échelle 1/200
Longueur : 620 mm.

Référence Mantua-S068720
Marque Mantua
Code Article ART0000199803
Age recommandé + de 15 ans
Echelle 1:200
Matière Maquettes en Bois
Dimension article 62 cm
Dimension emballage 20 x 49 x 5 cm
Poids 972 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",162€99,"432851/p1_FULL.jpg, 432851/p2_FULL.jpg"
"MAQUETTE BATEAU EN BOIS : SANTA ANA, BATAILLE DE TRAFALGAR - Artesania","Construisez l'impressionnante maquette de bateau en bois à l'échelle 1/84 du Navire de Ligne Espagnol Santa Ana de la marque Artesania.
La réplique miniature fidèle de ce navire fondamental dans la bataille de Trafalgar, s'adresse aux fans de modélisme avec un niveau expert de compétences pour la construction de ce modèle réduit historique.
Le modéliste pourra trouver dans cette nouvelle édition limitée des pièces de haute qualité telles que du bois massif et du contreplaqué de tilleul découpés au laser de précision, une feuille de photodécoupe en laiton avec des pièces telles que des lanternes, des garde-corps ou détails des canons, des voiles avec du tissu de coton -prêt à poser-, des fils de coton et, en cadeau pour que le modèle soit parfaitement exposé, comme une œuvre d'art qu'il est, un base d'exposition avec plaque métallique nominative.
Avec ce modèle du Santa Ana, vous pouvez représenter correctement l'apparence et l'artillerie du Santa Ana dans la bataille de Trafalgar. La figure de proue du lion rampant couronné est un nouveau design. La nouvelle artillerie, corrigée à l'échelle et maintenant beaucoup plus détaillée, y compris des pièces de photogravure, a les obusiers que le navire transportait à Trafalgar. Les anciens bateaux en métal ont été remplacés par des constructions en bois, plus réalistes.
Une fois assemblé, le modèle du Santa Ana (22905-N) mesure 1180 mm de long, 870 mm de haut et 460 mm de large.
Histoire du navire : Construit aux chantiers navals de Ferrol et lancé en 1784, c'était le premier d'une série de navires à trois ponts appelés les Meregildos. Commandé par José Gardoqui, il intervint dans la bataille de Trafalgar infligeant de lourdes peines au navire anglais Royal Sovereign. Attaqué par plusieurs navires anglais, il fut capturé puis sauvé par le Rayo, les Montañés et le San Justo, qui le remorquèrent à Cadix au milieu de la nuit. Il finira par couler à La Havane, où il avait été envoyé pour empêcher les troupes de Napoléon de le capturer.
Les instructions sont au format DVD pour ordinateur (Windows et Mac).
Aucune instruction imprimée n'est incluse.

Référence Artesania-22905-N
Marque Artesania
Code Article ART0000207575
Age recommandé + de 15 ans
Echelle 1:84
Matière Maquettes en Bois
Dimension article 118 x 46 x 87 cm
Dimension emballage 35 x 60 x 8 cm
Poids 6923 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",722€99,"462090/p1_FULL.jpg, 462090/p2_FULL.jpg, 462090/p3_FULL.jpg, 462090/p4_FULL.jpg, 462090/p5_FULL.jpg, 462090/p6_FULL.jpg, 462090/p7_FULL.jpg, 462090/p8_FULL.jpg, 462090/p9_FULL.jpg, 462090/p10_FULL.jpg, 462090/p11_FULL.jpg, 462090/p12_FULL.jpg, 462090/p13_FULL.jpg, 462090/p14_FULL.jpg, 462090/p15_FULL.jpg, 462090/p16_FULL.jpg, 462090/p17_FULL.jpg, 462090/p18_FULL.jpg, 462090/p19_FULL.jpg, 462090/p20_FULL.jpg, 462090/p21_FULL.jpg, 462090/p22_FULL.jpg, 462090/p23_FULL.jpg"
MAQUETTE BATEAU EN BOIS : AL BAHRAN - Corel,"Montez à bord du ""Al Bahran"" cet historique voilier provenant des péninsules arabiques. 
Le modèle reproduit un sambouk typique des eaux environnant la péninsule Arabique, utilisé aussi bien pour la pêche que pour le commerce côtier. Pendant l’occupation coloniale, la Marine Militaire Italienne les arma avec des canons de 37 mm.
Longueur du navire assemblé : 57,5 cm.
Largeur du navire assemblé : 12 cm.
Hauteur du navire assemblé : 46,5 cm. 
Échelle : 1/50.

Référence Corel-SM36
Marque Corel
Code Article ART0000197278
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Dimension article 57,50 x 12 x 46,50 cm
Dimension emballage 28 x 54 x 7 cm
Poids 1250 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",142€99,415433/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : EAGLE - BRICK AMÉRICAIN 1812 - Corel,"Maquette en bois à assembler : EAGLE - Brick Américain 1812
Assemblez cette maquette en bois EAGLE - Brick Américain 1812 de la marque Corel ! Ce bateau est d'une échelle de 1/85 et mesure lorsqu'il est monté 65 cm de longueur, 21,5 cm de largeur pour 44 cm de hauteur. 
Le 23 juillet 1812, à Vergennes, au nord du lac Champlain, sur Otter Creek, où se trouve déjà une fonderie de fer pour la fabrication de clous, de pointes et de boulets de canon, ainsi qu'une scierie bien équipée pour exploiter le bois des riches forêts environnantes (chêne blanc et pin), plus de 200 charpentiers de marine, sous la direction d'Adam et Noah Brown, posent la quille d'un nouveau brick de 20 canons, The Eagle. Le lancement de ce bringantino de 117 pieds de long et 34 pieds de large, armé de 12 caronades de 32 livres et de 8 canons de 18 livres, d'un poids total de 508 tonnes, a eu lieu le 11 août 1814.
Le faible tirant d'eau de l'Eagle lui permettait de naviguer sans problème dans les eaux peu profondes du lac et son équipage composé uniquement d'hommes de l'armée américaine (soldats, musiciens de fanfare et même bagnards...) comptait 150 officiers et marins. Le 31 août, la flotte de la Royal Navy américaine, à laquelle appartient l'Eagle, quitte la frontière canadienne pour se rendre à Plattsburgh (New York), où, après avoir jeté l'ancre dans la baie, les navires se regroupent de manière à pouvoir faire face à l'attaque de n'importe quelle direction.
La bataille contre les Britanniques a eu lieu le 11 septembre 1814 et s'est soldée par une défaite après environ trois heures, ce qui a grandement influencé la décision du gouvernement britannique de conclure un traité de paix avec les États-Unis la veille de Noël de la même année. Après la bataille sur l'Eagle, il y a eu 13 marins tués, 20 blessés et 39 entailles dans la coque causées par le feu ennemi, mais le navire est sorti victorieux malgré les profondes blessures reçues...
Longueur de la maquette montée : 65 cm.
Largeur de la maquette montée : 21.5 cm.
Hauteur de la maquette montée : 44 cm.
Échelle : 1/85

Référence Corel-SM61
Marque Corel
Code Article ART0000205258
Age recommandé + de 15 ans
Echelle 1:85
Matière Maquettes en Bois
Dimension emballage 28 x 54 x 7 cm
Poids 1823 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",225€99,452776/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : SANTA MARIA - Mantua,"Maquette de bateau en bois de marque Mantua : Santa Maria.
Caravelle de Christophe Colomb faisant partie de l'expédition lancée à la découverte du Nouveau Monde.
Construction tout bois par couples et listeaux, pièces découpées au laser. Accastillage complet inclus dans la boite comprenant canons et espingoles tournés en laiton, poulies en buis, ancres, fil pour gréement, lanterne à monter, pièces de décoration en laiton, oriflammes, barques. Plans de montage très détaillés en 4 feuillets.
Les voiles ne sont pas fournies.
Modèle statique
Niveau confirmé
Échelle : 1/50
Longueur : 780 mm
Largeur 160 mm
Hauteur 520 mm
Note : Retrouvez les voiles de cette maquette sur notre site sous la référence Mantua-S06834206.

Référence Mantua-S068775
Marque Mantua
Code Article ART0000199815
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Dimension emballage 60 x 21 x 7 cm
Poids 1837 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",245€99,432887/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : ENDEAVOUR - Mantua,"Maquette de bateau en bois de marque Mantua : Endeavour.
Bateau d'exploration du célèbre Capitaine Cook datant de 1768. Construction tout bois: par couples et listeaux, toutes pièces découpées au laser. Accastillage complet inclus dans la boîte comprenant poulies et caps de mouton en buis, fil pour gréement, canons et espingoles tournés en larton, pièces de décoration en laiton, ancres, barques, pavillons, caillebotis, treuil d'ancres. Plans de montage en 3 feuillets.
Modèle statique
Niveau confirmé
Échelle : 1/40.
Longueur : 770 mm
Largeur : 150 mm
Hauteur : 670 mm
Voiles non fournies (vendues séparément sur notre site sous la référence Mantua-SS06834205.

Référence Mantua-S068774
Marque Mantua
Code Article ART0000199814
Age recommandé + de 15 ans
Echelle 1:40
Matière Maquettes en Bois
Dimension emballage 61 x 22 x 7 cm
Poids 1928 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",245€99,432884/p1_FULL.jpg
